# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.100026     	2.965680e-001	9.103480e-005	3.029530e-004	2.074820e-004	4.051260e-004
0.100051     	5.478880e-002	9.088210e-005	2.866000e-004	2.082950e-004	3.829220e-004
0.100077     	3.391620e-002	1.003790e-004	3.039000e-004	2.068600e-004	3.630670e-004
0.100103     	2.936700e-002	1.024170e-004	3.088480e-004	2.045510e-004	3.434920e-004
